,Unnamed: 0,url,place_id,osm_id,name,rating,total_reviews,price,geometry,index_right,cartodb_id,info,zone_e_rioni,quartieri,nome,cuisines,diets
10,315,https://www.tripadvisor.it/Restaurant_Review-g187791-d10354596-Reviews-Acquolina_Pizzeria_Torrino-Rome_Lazio.html,128962989,119306551.0,Acquolina Pizzeria Torrino,3.5,26,1.0,POINT (12.4485885 41.8223599),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Pizza, Italiana",Per vegetariani
11,355,https://www.tripadvisor.it/Restaurant_Review-g187791-d10454823-Reviews-Vito_Magnamose_N_Pescetto-Rome_Lazio.html,111058678,35304363.0,Vito Magnamose 'N Pescetto,3.5,683,2.5,POINT (12.420905 41.8005731),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Pesce, Italiana, Pizza, Mediterranea",Opzioni senza glutine
12,383,https://www.tripadvisor.it/Restaurant_Review-g187791-d10490343-Reviews-Trattoria_La_Romana_Pizzeria-Rome_Lazio.html,122460463,97373201.0,Trattoria La Romana Pizzeria,3.5,13,2.5,POINT (12.4824649 41.8096219),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),,
13,386,https://www.tripadvisor.it/Restaurant_Review-g187791-d10493362-Reviews-Molo_10-Rome_Lazio.html,109722101,29302832.0,Molo 10,4.5,9,1.0,POINT (12.4752317 41.7703833),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Pesce",Per vegetariani
14,441,https://www.tripadvisor.it/Restaurant_Review-g187791-d10637261-Reviews-Hill_23-Rome_Lazio.html,109331663,31877757.0,Hill 23,4.5,5,1.0,POINT (12.4153616 41.7895897),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),Italiana,"Per vegetariani, Opzioni vegane"
15,522,https://www.tripadvisor.it/Restaurant_Review-g187791-d10831159-Reviews-Fabbri_Al_Torrino-Rome_Lazio.html,128892774,119306581.0,Fabbri Al Torrino,3.0,1,1.0,POINT (12.4569327 41.8241126),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),Italiana,
16,617,https://www.tripadvisor.it/Restaurant_Review-g187791-d1159152-Reviews-Il_Fungo_Quattordicesimo_Piano-Rome_Lazio.html,107431344,27785635.0,Il Fungo - Quattordicesimo Piano,4.0,1343,4.0,POINT (12.4633979 41.8245769),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Pesce, Mediterranea, Europea, Contemporanea","Per vegetariani, Opzioni senza glutine"
17,689,https://www.tripadvisor.it/Restaurant_Review-g187791-d11711089-Reviews-Bar_Tavola_Calda_Faeti-Rome_Lazio.html,177297828,318263055.0,Bar Tavola Calda Faeti,5.0,3,1.0,POINT (12.5235919 41.6953187),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),,
18,711,https://www.tripadvisor.it/Restaurant_Review-g187791-d11746287-Reviews-Vari_Francesco-Rome_Lazio.html,106711477,26153679.0,Vari Francesco,5.0,2,1.0,POINT (12.4410758 41.7800166),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),,
19,720,https://www.tripadvisor.it/Restaurant_Review-g187791-d11760314-Reviews-Osteria_San_Marzano-Rome_Lazio.html,129041249,119431935.0,Osteria San Marzano,4.0,303,2.5,POINT (12.4921839 41.7929377),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Pizza, Pesce, Mediterranea, Romana, Laziale, Italiana (centro)","Per vegetariani, Opzioni senza glutine"
20,742,https://www.tripadvisor.it/Restaurant_Review-g187791-d11804427-Reviews-Bar_Ristorante_I_Due_Cedri-Rome_Lazio.html,148845513,202723748.0,Ristorante Ai Due Cedri,4.0,59,4.0,POINT (12.5346364 41.7957639),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Pizza, Pesce, Mediterranea, Britannica","Per vegetariani, Opzioni vegane, Opzioni senza glutine"
21,743,https://www.tripadvisor.it/Restaurant_Review-g187791-d11804932-Reviews-Caffe_Del_Duca-Rome_Lazio.html,130627466,128167847.0,Caffe Del Duca,4.0,4,1.0,POINT (12.4411457 41.7839818),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),,
22,757,https://www.tripadvisor.it/Restaurant_Review-g187791-d11828692-Reviews-Casa_del_Conte-Rome_Lazio.html,208631427,490877634.0,Casa del Conte,4.5,128,2.5,POINT (12.560893 41.7613059),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Pizza, Barbecue",Opzioni senza glutine
23,779,https://www.tripadvisor.it/Restaurant_Review-g187791-d11858951-Reviews-Pizza_Elite-Rome_Lazio.html,134576921,137060928.0,Pizza Elite,3.5,29,1.0,POINT (12.4494491 41.8067428),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Pizza",Per vegetariani
24,784,https://www.tripadvisor.it/Restaurant_Review-g187791-d11875726-Reviews-Cento_Uno-Rome_Lazio.html,109554142,29467712.0,Cento&Uno,4.5,29,1.0,POINT (12.4098793 41.7899461),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Birreria, Pub, Italiana, Bar, Mediterranea, Wine Bar","Per vegetariani, Opzioni vegane"
25,821,https://www.tripadvisor.it/Restaurant_Review-g187791-d11929344-Reviews-La_Saccoccia-Rome_Lazio.html,108500607,27786686.0,La Saccoccia,4.0,20,1.0,POINT (12.4446035 41.8083356),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Pizza",Per vegetariani
26,837,https://www.tripadvisor.it/Restaurant_Review-g187791-d11952550-Reviews-Diciotto_Restaurant-Rome_Lazio.html,208413750,490877634.0,Diciotto Restaurant,4.5,20,2.5,POINT (12.560893 41.7613059),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Pesce, Mediterranea",Per vegetariani
27,851,https://www.tripadvisor.it/Restaurant_Review-g187791-d11992847-Reviews-The_New-Rome_Lazio.html,159912424,235599951.0,The New,4.0,21,1.0,POINT (12.482389469755322 41.79202545),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Pizza, Bar, Pub",Per vegetariani
28,891,https://www.tripadvisor.it/Restaurant_Review-g187791-d12069536-Reviews-Eat_Artisti_del_Gusto_Illy-Rome_Lazio.html,339702202,9773490546.0,"Eat, Artisti del Gusto Illy",2.5,42,1.0,POINT (12.4455664 41.7181711),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Pizza, Caffè",Per vegetariani
29,912,https://www.tripadvisor.it/Restaurant_Review-g187791-d12097712-Reviews-Fishetto-Rome_Lazio.html,138049739,158968696.0,Fishetto,4.0,190,1.0,POINT (12.4438667 41.7140443),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Pesce, Fast food, Mediterranea",Opzioni senza glutine
30,921,https://www.tripadvisor.it/Restaurant_Review-g187791-d12128732-Reviews-Pizza13_di_Alessandro_Abbate-Rome_Lazio.html,133961979,142038123.0,Pizza13 di Alessandro Abbate,4.5,52,1.0,POINT (12.4348756 41.7969996),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Pizza, Italiana","Per vegetariani, Opzioni vegane"
31,946,https://www.tripadvisor.it/Restaurant_Review-g187791-d12161927-Reviews-Lievito_Pizza_Pane-Rome_Lazio.html,68277044,6303511487.0,"Lievito Pizza, Pane",4.0,95,2.5,POINT (12.4738315 41.8297913),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Pizza","Per vegetariani, Opzioni vegane"
32,952,https://www.tripadvisor.it/Restaurant_Review-g187791-d12171321-Reviews-La_Perla_Nera_Lounge_Bar-Rome_Lazio.html,119654815,76579079.0,La Perla Nera Lounge Bar,4.0,11,1.0,POINT (12.4254139 41.8009074),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),,
33,987,https://www.tripadvisor.it/Restaurant_Review-g187791-d12215276-Reviews-Exe_Origine-Rome_Lazio.html,110656013,31876079.0,Exe Origine,3.5,60,2.5,POINT (12.4723547 41.8329553),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Mediterranea, Europea",Per vegetariani
34,994,https://www.tripadvisor.it/Restaurant_Review-g187791-d12219325-Reviews-Pizzeria_La_Melissa-Rome_Lazio.html,109316144,29306543.0,Pizzeria La Melissa,4.5,6,2.5,POINT (12.4386333 41.7762175),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),,
35,1028,https://www.tripadvisor.it/Restaurant_Review-g187791-d12320639-Reviews-Le_Jardin_Potager-Rome_Lazio.html,108340461,27611527.0,Le Jardin Potager,5.0,65,2.5,POINT (12.5215497 41.800237),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Mediterranea, Pesce","Per vegetariani, Opzioni senza glutine, Opzioni vegane"
36,1063,https://www.tripadvisor.it/Restaurant_Review-g187791-d12341865-Reviews-100_Montaditos-Rome_Lazio.html,135865533,149341705.0,100 Montaditos,3.5,73,1.0,POINT (12.45950934721992 41.817101550000004),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Spagnola, Italiana, Fast food",Per vegetariani
37,1073,https://www.tripadvisor.it/Restaurant_Review-g187791-d12347439-Reviews-Ristorante_La_Stiva_Specialita_Pesce_e_Non_Solo-Rome_Lazio.html,106546630,26156073.0,Ristorante La Stiva Specialità Pesce e Non Solo,4.0,17,4.0,POINT (12.4796528 41.7691052),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Pesce, Mediterranea","Per vegetariani, Opzioni vegane"
38,1074,https://www.tripadvisor.it/Restaurant_Review-g187791-d12347521-Reviews-Cuore_e_Gusto-Rome_Lazio.html,110062546,29468019.0,Cuore e Gusto,4.5,39,2.5,POINT (12.4085133 41.7944244),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Mediterranea, Francese",Per vegetariani
39,1090,https://www.tripadvisor.it/Restaurant_Review-g187791-d12362359-Reviews-Birreria_Numero_10-Rome_Lazio.html,108644364,29300531.0,Birreria Numero 10,4.5,8,2.5,POINT (12.4723023 41.7671007),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Birreria, Pub, Italiana",Per vegetariani
40,1099,https://www.tripadvisor.it/Restaurant_Review-g187791-d12377556-Reviews-Al_Panino_Ricco-Rome_Lazio.html,148845513,202723748.0,Al Panino Ricco,5.0,2,1.0,POINT (12.5346364 41.7957639),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),,
41,1148,https://www.tripadvisor.it/Restaurant_Review-g187791-d12459167-Reviews-Rue_Burger_Roma-Rome_Lazio.html,148081329,189740276.0,Rue Burger Roma,4.0,59,2.5,POINT (12.4475649 41.8213308),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Barbecue, Italiana, Messicana, Americana","Per vegetariani, Opzioni vegane"
42,1149,https://www.tripadvisor.it/Restaurant_Review-g187791-d12473731-Reviews-Gran_Bar_Pasticceria_Tavola_Calda-Rome_Lazio.html,130627466,128167847.0,Gran Bar Pasticceria Tavola Calda,3.5,13,2.5,POINT (12.4411457 41.7839818),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Caffè",Per vegetariani
43,1178,https://www.tripadvisor.it/Restaurant_Review-g187791-d12515792-Reviews-Saporito_Forno_Laboratorio_Cucina-Rome_Lazio.html,109554142,29467712.0,Saporito Forno-Laboratorio-Cucina,5.0,10,2.5,POINT (12.4098793 41.7899461),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),,
44,1181,https://www.tripadvisor.it/Restaurant_Review-g187791-d12516807-Reviews-Namaste_Aperitivo-Rome_Lazio.html,110839036,34612432.0,Namastè Aperitivo,5.0,1,2.5,POINT (12.4672351 41.8350829),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),,
45,1209,https://www.tripadvisor.it/Restaurant_Review-g187791-d12559508-Reviews-Fisheria-Rome_Lazio.html,148081329,189740276.0,Fisheria,4.0,125,4.0,POINT (12.4475649 41.8213308),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Pesce, Mediterranea",Opzioni senza glutine
46,1213,https://www.tripadvisor.it/Restaurant_Review-g187791-d12571282-Reviews-Pronto_Chef-Rome_Lazio.html,108848723,27785940.0,Pronto Chef,3.0,24,2.5,POINT (12.4554456 41.8252475),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Pizza, Italiana",Per vegetariani
47,1264,https://www.tripadvisor.it/Restaurant_Review-g187791-d12672096-Reviews-Bar_Tornature-Rome_Lazio.html,211841090,513683664.0,Bar Tornature,3.5,4,1.0,POINT (12.550729123210203 41.772027),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),,
48,1289,https://www.tripadvisor.it/Restaurant_Review-g187791-d12712646-Reviews-SambaMaki_Eur-Rome_Lazio.html,110839036,34612432.0,SambaMaki Eur,4.0,121,2.5,POINT (12.4672351 41.8350829),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Sushi, Asiatica","Per vegetariani, Opzioni vegane"
49,1291,https://www.tripadvisor.it/Restaurant_Review-g187791-d12713165-Reviews-La_Trincea-Rome_Lazio.html,119861357,78406085.0,La Trincea,3.5,76,1.0,POINT (12.5056874 41.8087576),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),Italiana,Per vegetariani
50,1375,https://www.tripadvisor.it/Restaurant_Review-g187791-d12969434-Reviews-Armonie_di_gelato_Euroma2-Rome_Lazio.html,135865533,149341705.0,Armonie di gelato-Euroma2,4.0,6,2.5,POINT (12.45950934721992 41.817101550000004),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),Italiana,Per vegetariani
51,1385,https://www.tripadvisor.it/Restaurant_Review-g187791-d12994884-Reviews-Fisheria-Rome_Lazio.html,107736612,27785986.0,Fisheria,3.5,8,2.5,POINT (12.4495265 41.8231537),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Pesce, Mediterranea",
52,1407,https://www.tripadvisor.it/Restaurant_Review-g187791-d13090198-Reviews-Sartapicchio-Rome_Lazio.html,129439773,124587619.0,Sartapicchio,3.5,10,2.5,POINT (12.4906563 41.8186899),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Pizza, Italiana",Per vegetariani
53,1440,https://www.tripadvisor.it/Restaurant_Review-g187791-d13148301-Reviews-Passione_panino-Rome_Lazio.html,108572960,26155386.0,Passione panino,4.0,10,1.0,POINT (12.458412 41.8207394),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Fast food",
54,1456,https://www.tripadvisor.it/Restaurant_Review-g187791-d13166964-Reviews-Nomisan-Rome_Lazio.html,111058678,35304363.0,Nomisan,4.5,132,2.5,POINT (12.420905 41.8005731),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Giapponese, Pesce, Sushi, Asiatica","Per vegetariani, Opzioni vegane, Opzioni senza glutine"
55,1470,https://www.tripadvisor.it/Restaurant_Review-g187791-d13197978-Reviews-Spiriti_Di_Vitae_Enoteca_E_Bistrot-Rome_Lazio.html,122322514,94008131.0,Spiriti Di Vitae Enoteca E Bistrot,4.0,46,2.5,POINT (12.4859245 41.8250005),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Europea, Wine Bar, Irlandese, Contemporanea",Per vegetariani
56,1493,https://www.tripadvisor.it/Restaurant_Review-g187791-d13229482-Reviews-Le_Due_Sorelle-Rome_Lazio.html,146530442,185168185.0,Le Due Sorelle,3.5,163,4.0,POINT (12.437244842839458 41.80360335),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Pesce, Italiana, Mediterranea",Per vegetariani
57,1511,https://www.tripadvisor.it/Restaurant_Review-g187791-d13306645-Reviews-Eur_Caffe_Casini_2-Rome_Lazio.html,114676404,44179274.0,Eur Caffe Casini 2,4.5,12,1.0,POINT (12.4679361 41.8348906),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Caffè",Per vegetariani
58,1526,https://www.tripadvisor.it/Restaurant_Review-g187791-d13347642-Reviews-Ristorante_della_Casa_Bernardo-Rome_Lazio.html,171923149,295134865.0,Ristorante della Casa Bernardo,2.0,1,1.0,POINT (12.4838884 41.8059056),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),Italiana,
59,1528,https://www.tripadvisor.it/Restaurant_Review-g187791-d13359294-Reviews-MARE_Fish_Food-Rome_Lazio.html,146016014,190853584.0,MARE Fish & Food,4.0,22,4.0,POINT (12.429359229391224 41.80017805),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Pesce",Per vegetariani
60,1583,https://www.tripadvisor.it/Restaurant_Review-g187791-d13455127-Reviews-Voice_Restaurant-Rome_Lazio.html,129353739,124359628.0,Voice Restaurant,3.5,133,2.5,POINT (12.4731176 41.8343163),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),"Italiana, Pesce, Mediterranea","Per vegetariani, Opzioni vegane, Opzioni senza glutine"
61,1750,https://www.tripadvisor.it/Restaurant_Review-g187791-d14052026-Reviews-Autogrill_Pinetina-Rome_Lazio.html,46958987,4053469370.0,La Pinetina Grill,2.5,3,2.5,POINT (12.5995144 41.6970304),4,5,https://it.wikipedia.org/wiki/Municipio_Roma_IX,"Zone: Cecchignola, Castel di Leva, Fonte Ostiense, Vallerano, Castel di Decima, Torrino, Vitinia.","Quartieri: Ostiense, Giuliano Dalmata, Europa.",Municipio IX (ex XII),Italiana,"Per vegetariani, Opzioni vegane"
